,id,type_de_bien,année,nb_de_pieces,surface,ville,prix
1433,2952,maison,1900.0,9,300, BOURG,399000
1434,2953,maison,1982.0,10,204, PESSAC,700000
1435,2954,maison,1950.0,3,64, GUJAN MESTRAS,206700
1436,2958,maison,1950.0,6,187, ST SULPICE ET CAMEYRAC,673000
1437,2959,maison,1950.0,4,91, LE TEICH,283000
1438,2963,maison,1900.0,7,203, BORDEAUX,755000
1439,2964,appartement,1980.0,3,103, BORDEAUX,369000
1440,2965,maison,1935.0,4,87, BORDEAUX,344000
1441,2966,maison,2020.0,5,166, BORDEAUX,990000
1442,2967,maison,1960.0,3,83, LANTON,279500
1443,2968,appartement,1970.0,4,86, MERIGNAC,180000
1444,2970,appartement,1900.0,2,37, BORDEAUX,204250
1445,2972,maison,1982.0,4,122, ARTIGUES PRES BORDEAUX,399500
1446,2973,maison,1930.0,4,120, BORDEAUX,780000
1447,2974,maison,1980.0,5,144, ST MEDARD EN JALLES,482000
1448,2975,maison,1992.0,5,151, GUJAN MESTRAS,632875
1449,2977,appartement,1900.0,5,283, TALENCE,798000
1450,2981,maison,2000.0,4,80, ST GERMAIN D ESTEUIL,181700
1451,2987,maison,1900.0,8,260, ARVEYRES,435000
1452,2989,appartement,2000.0,2,42, LIBOURNE,92500
1453,2993,maison,1970.0,3,55, BORDEAUX,289000
1454,2994,maison,1977.0,4,81, VILLENAVE D ORNON,335000
1455,2995,maison,2010.0,2,41, GRIGNOLS,80500
1456,2996,maison,1900.0,4,95, CASTILLON LA BATAILLE,95000
1457,2997,maison,1980.0,7,216, ST LOUBES,445000
1458,2998,maison,1850.0,3,70, ST ANDRE DE CUBZAC,99000
1459,3000,appartement,1900.0,3,100, BORDEAUX,695000
1460,3002,maison,1880.0,5,135, LANGOIRAN,213200
1461,3012,appartement,1900.0,5,206, BORDEAUX,1190000
1462,3013,maison,1978.0,5,115, LIBOURNE,264000
1463,3014,maison,2001.0,7,220, LIBOURNE,490000
1464,3015,maison,2007.0,5,110, AUDENGE,365000
1465,3024,maison,2007.0,10,290, SAUVETERRE DE GUYENNE,593600
1466,3026,appartement,2019.0,3,63, BEGLES,248000
1467,3030,maison,1970.0,10,210, ARCACHON,1395000
1468,3031,maison,1985.0,6,130, AMBARES ET LAGRAVE,364700
1469,3049,maison,1972.0,6,135, BORDEAUX,783000
1470,3052,maison,1800.0,7,257, SABLONS,399000
1471,3054,maison,1900.0,7,155, BORDEAUX,840000
1472,3055,appartement,1900.0,4,130, ARCACHON,740000
1473,3057,appartement,1970.0,4,75, LIBOURNE,129000
1474,3058,appartement,1930.0,2,43, BORDEAUX,214000
1475,3059,appartement,1987.0,3,70, BORDEAUX,584000
1476,3060,appartement,2021.0,3,67, EYSINES,310000
1477,3061,appartement,2021.0,2,46, EYSINES,210000
1478,3062,maison,2021.0,3,67, EYSINES,390000
1479,3063,maison,1800.0,7,191, LIBOURNE,360000
1480,3065,maison,2020.0,6,174, BORDEAUX,985000
1481,3066,maison,1985.0,5,169, LA TESTE DE BUCH,567000
1482,3068,maison,1990.0,3,41, LE VERDON SUR MER,76000
1483,3069,maison,1850.0,5,98, CASTETS EN DORTHE,144000
1484,3070,maison,1992.0,5,102, LANGON,212000
1485,3071,maison,1958.0,4,161, ANDERNOS LES BAINS,548000
1486,3077,maison,1994.0,7,155, ST MEDARD EN JALLES,598000
1487,3078,maison,1993.0,4,100, LACANAU OCEAN                   ,470000
1488,3082,appartement,1980.0,4,70, LE BOUSCAT,579000
1489,3083,appartement,1900.0,3,74, BORDEAUX,414000
1490,3084,maison,1900.0,6,125, ARCACHON,748000
1491,3098,maison,1992.0,7,170, ST AUBIN DE MEDOC,572000
1492,3099,maison,1920.0,3,69, BORDEAUX,278250
1493,3102,maison,1985.0,4,101, LE VERDON SUR MER,243100
1494,3104,maison,1850.0,7,227, CASTETS EN DORTHE,243000
1495,3107,maison,2003.0,8,200, BRANNE,318000
1496,3108,maison,2003.0,8,200, BRANNE,343000
1497,3109,maison,1985.0,5,168, MERIGNAC,649000
1498,3110,appartement,1948.0,2,53, BORDEAUX,270000
1499,3111,maison,1930.0,5,185, LE BOUSCAT,766500
1500,3112,maison,1930.0,7,187, BORDEAUX,747000
1501,3115,maison,2001.0,3,73, MERIGNAC,243800
1502,3124,maison,1809.0,8,288, BLAYE,945000
1503,3126,maison,1800.0,8,305, LAMOTHE LANDERRON,337600
1504,3127,appartement,2021.0,3,68, BIGANOS,246500
1505,3128,appartement,2021.0,3,67, BIGANOS,239500
1506,3142,maison,2008.0,5,92, ST LAURENT MEDOC,225000
1507,3143,maison,1971.0,4,80, VENDAYS MONTALIVET,165000
1508,3149,maison,1900.0,5,131, BORDEAUX,630000
1509,3152,maison,1987.0,7,150, PESSAC,560000
1510,3153,appartement,2009.0,3,59, LE HAILLAN,226825
1511,3155,maison,1980.0,4,121, ANDERNOS LES BAINS,353000
1512,3156,maison,2000.0,7,152, ST SAUVEUR,363000
1513,3157,appartement,1900.0,6,164, BORDEAUX,620000
1514,3159,maison,1900.0,8,170, BORDEAUX,840000
1515,3162,maison,1890.0,5,93, VIGNONET,199000
1516,3163,maison,1900.0,5,140, BORDEAUX,598000
1517,3164,appartement,1980.0,2,55, MERIGNAC,189000
1518,3165,maison,1995.0,5,213, ARES,899000
1519,3166,appartement,2022.0,2,40, BRUGES,193000
1520,3168,maison,1985.0,4,100, VIRSAC,310000
1521,3169,maison,1880.0,5,212, CEZAC,296000
1522,3170,maison,1927.0,8,260, MARANSIN,583000
1523,3176,appartement,1983.0,2,28, ARCACHON,368000
1524,3177,maison,2015.0,6,133, SALLES,392000
1525,3186,appartement,1900.0,4,94, BORDEAUX,381900
1526,3187,maison,2010.0,5,150, MERIGNAC,676000
1527,3193,maison,1850.0,10,208, BOURG,410000
1528,3194,maison,1900.0,6,115, LIBOURNE,108000
1529,3195,maison,1944.0,4,110, BARSAC,135000
1530,3196,maison,1983.0,6,145, LE PIAN MEDOC,446200
1531,3197,maison,2009.0,6,200, ANDERNOS LES BAINS,799000
1532,3203,maison,1980.0,8,200, LARUSCADE,265000
1533,3205,appartement,2007.0,2,49, ST LAURENT MEDOC,90500
1534,3206,maison,1992.0,4,102, HOURTIN,257000
1535,3207,maison,2014.0,5,116, SALLES,351750
1536,3208,maison,1850.0,9,380, ST EMILION,625000
1537,3209,maison,2016.0,4,90, GUITRES,171000
1538,3210,maison,2007.0,3,69, ANDERNOS LES BAINS,379000
1539,3211,maison,2019.0,5,122, BELIN BELIET,358000
1540,3213,maison,1850.0,7,223, SAUVETERRE DE GUYENNE,275000
1541,3214,maison,1980.0,3,33, HOURTIN,140700
1542,3215,maison,2005.0,4,114, BELIN BELIET,290000
1543,3216,maison,1905.0,7,230, BEGLES,918000
1544,3217,appartement,2011.0,4,90, BORDEAUX,565000
1545,3221,appartement,2021.0,4,87, BORDEAUX,409000
1546,3222,appartement,2021.0,4,87, BORDEAUX,547000
1547,3227,maison,1870.0,7,220, FARGUES ST HILAIRE,595000
1548,3228,appartement,1970.0,5,160, BORDEAUX,570000
1549,3229,appartement,1950.0,3,65, BEGLES,179400
1550,3234,maison,1900.0,7,220, LIBOURNE,673000
1551,3235,maison,1990.0,5,276, LESPARRE MEDOC,330000
1552,3236,maison,1900.0,8,190, ST EMILION,180000
1553,3237,appartement,1980.0,3,64, BORDEAUX,212000
1554,3239,maison,2003.0,5,132, GAILLAN EN MEDOC,223700
1555,3240,maison,1976.0,6,191, LANGON,275000
1556,3242,maison,1821.0,7,240, ST ANDRE DE CUBZAC,829000
1557,3247,maison,1850.0,6,150, ST MAGNE DE CASTILLON,378000
1558,3254,maison,2018.0,3,67, CREON,159500
1559,3258,appartement,1985.0,2,54, BORDEAUX,207000
1560,3259,maison,1920.0,6,225, BORDEAUX,850000
1561,3260,appartement,2021.0,2,41, BIGANOS,192500
1562,3272,appartement,1971.0,3,72, PESSAC,190800
1563,3273,appartement,1974.0,3,57, BORDEAUX,165000
1564,3274,appartement,1980.0,3,85, ARCACHON,630000
1565,3275,maison,2016.0,6,140, AUDENGE,570000
1566,3276,appartement,2020.0,3,61, LA TESTE DE BUCH,260000
1567,3277,appartement,2020.0,4,82, LA TESTE DE BUCH,340000
1568,3278,maison,1965.0,12,305, ARCACHON,1470000
1569,3279,maison,1900.0,5,123, ST DENIS DE PILE,230000
1570,3280,maison,2015.0,3,78, IZON,275000
1571,3281,maison,1989.0,7,180, ST SULPICE ET CAMEYRAC,392000
1572,3282,maison,2008.0,4,85, ARES,307000
1573,3289,maison,1900.0,5,162, LESPARRE MEDOC,315600
1574,3293,maison,1900.0,7,197, BOURG,230000
1575,3294,appartement,1964.0,4,65, BORDEAUX,210000
1576,3296,appartement,1900.0,3,60, BORDEAUX,430000
1577,3297,maison,2007.0,10,290, LANGON,593600
1578,3301,maison,1970.0,4,170, COUTRAS,365000
1579,3302,appartement,2017.0,2,45, MERIGNAC,210000
1580,3303,appartement,2014.0,4,92, BORDEAUX,379000
1581,3304,maison,1978.0,6,130, AMBARES ET LAGRAVE,364000
1582,3308,maison,1899.0,5,166, BERSON,170000
1583,3310,maison,1900.0,6,280, ST EMILION,635000
1584,3311,appartement,2006.0,2,50, PAILLET,90200
1585,3312,maison,1920.0,4,95, BORDEAUX,381900
1586,3313,maison,2010.0,3,61, AUDENGE,209880
1587,3314,maison,1800.0,7,220, ST MARTIN DE LAYE,327000
1588,3316,appartement,1968.0,5,133, GRADIGNAN,349000
1589,3317,maison,1898.0,6,250, CAVIGNAC,358700
1590,3318,maison,1960.0,7,130, ARCACHON,850000
1591,3321,appartement,2019.0,3,60, MERIGNAC,267000
1592,3322,maison,1964.0,6,140, ARCACHON,1120000
1593,3323,maison,1909.0,3,68, SOULAC SUR MER,161500
1594,3328,appartement,2018.0,4,82, BORDEAUX,399000
1595,3330,maison,1983.0,7,170, ST DENIS DE PILE,315000
1596,3331,appartement,2019.0,4,80, MERIGNAC,395000
1597,3332,maison,1975.0,4,90, GALGON,177000
1598,3335,appartement,2021.0,2,42, BORDEAUX,199000
1599,3337,appartement,2005.0,3,60, AMBARES ET LAGRAVE,139000
1600,3339,maison,1850.0,7,223, LANGON,275000
1601,3341,appartement,2008.0,4,66, VILLENAVE D ORNON,195000
1602,3342,appartement,2019.0,2,41, PAREMPUYRE,168500
1603,3343,appartement,2018.0,2,44, LE TAILLAN MEDOC,186000
1604,3344,maison,1974.0,5,121, AMBARES ET LAGRAVE,315500
1605,3345,appartement,1970.0,4,75, BORDEAUX,175700
1606,3355,maison,1949.0,5,120, LOUCHATS,139200
1607,3356,appartement,2005.0,4,87, CENON,335000
1608,3357,maison,1985.0,5,147, ST SULPICE ET CAMEYRAC,450000
1609,3358,appartement,1920.0,3,93, BORDEAUX,342000
1610,3360,maison,1930.0,5,132, BORDEAUX,480000
1611,3361,maison,1900.0,5,130, LIBOURNE,230000
1612,3362,maison,2006.0,4,83, LANTON,388500
1613,3363,appartement,1970.0,1,27, BORDEAUX,157500
1614,3364,maison,2019.0,4,83, BORDEAUX,475000
1615,3365,maison,1700.0,8,524, ST EMILION,1325000
1616,3366,maison,2009.0,5,183, LE BOUSCAT,800000
1617,3367,appartement,2015.0,3,74, VILLENAVE D ORNON,260000
1618,3369,appartement,2003.0,3,83, BORDEAUX,341250
1619,3370,appartement,2010.0,1,22, MERIGNAC,78000
1620,3371,maison,2008.0,6,169, BRUGES,574500
1621,3373,maison,1989.0,6,109, LANGON,243000
1622,3374,maison,2012.0,3,62, EYSINES,252000
1623,3378,maison,1976.0,6,125, GUJAN MESTRAS,445000
1624,3381,maison,1900.0,4,140, ST ESTEPHE,233900
1625,3383,maison,1990.0,8,179, BORDEAUX,645000
1626,3386,maison,2019.0,4,81, BORDEAUX,479000
1627,3387,maison,1960.0,4,110, AUDENGE,393000
1628,3388,maison,1960.0,4,110, LANTON,393000
1629,3389,maison,1900.0,4,77, RUCH,88800
1630,3393,maison,1971.0,6,143, POMPIGNAC,450000
1631,3394,maison,2008.0,11,380, ST AUBIN DE MEDOC,1390000
1632,3395,maison,1948.0,4,90, STE HELENE,450000
1633,3396,maison,1986.0,3,47, LANTON,233200
1634,3397,maison,1993.0,3,82, EYSINES,259000
1635,3398,maison,1800.0,11,175, LIBOURNE,885000
1636,3399,maison,1978.0,7,135, BORDEAUX,735000
1637,3400,maison,1951.0,6,122, BELIN BELIET,299000
1638,3401,appartement,2010.0,2,45, BASSENS,155000
1639,3411,maison,2006.0,6,330, BORDEAUX,1087000
1640,3413,maison,1985.0,6,130, LACANAU OCEAN                   ,635000
1641,3416,appartement,1900.0,4,104, BORDEAUX,382000
1642,3418,maison,2012.0,4,66, SOULAC SUR MER,231000
1643,3419,appartement,1900.0,3,63, BORDEAUX,255000
1644,3428,appartement,2011.0,4,95, BORDEAUX,599000
1645,3429,maison,1780.0,10,585, ST EMILION,575000
1646,3431,maison,2010.0,8,270, BORDEAUX,1740000
1647,3433,maison,1800.0,6,239, TALAIS,499900
1648,3434,maison,1996.0,7,155, LANTON,450000
1649,3435,maison,1970.0,8,280, BORDEAUX,832000
1650,3436,maison,1900.0,6,130, LIBOURNE,280000
1651,3439,maison,2006.0,3,70, LANTON,267000
1652,3440,maison,1999.0,5,180, LE TEMPLE,566500
1653,3441,maison,2008.0,5,288, BOULIAC,1196000
1654,3442,maison,2000.0,4,91, LE BOUSCAT,347000
1655,3443,appartement,2002.0,3,63, BORDEAUX,273000
1656,3445,appartement,1900.0,1,28, BORDEAUX,152250
1657,3446,maison,1930.0,6,187, VILLENAVE D ORNON,365500
1658,3447,maison,1953.0,5,152, LA TESTE DE BUCH,621000
1659,3449,maison,1900.0,3,66, BORDEAUX,399000
1660,3450,maison,1930.0,4,90, BORDEAUX,318000
1661,3451,maison,2016.0,5,114, STE EULALIE,357000
1662,3456,maison,1984.0,4,80, AUDENGE,340000
1663,3458,appartement,2021.0,2,45, BORDEAUX,215000
1664,3459,appartement,2020.0,2,41, BORDEAUX,223500
1665,3460,appartement,2021.0,2,49, BRUGES,206000
1666,3468,maison,1900.0,9,310, LIBOURNE,499000
1667,3471,maison,2001.0,4,104, BELIN BELIET,356000
1668,3474,maison,2001.0,6,155, GUJAN MESTRAS,645000
1669,3478,maison,2012.0,3,59, SOULAC SUR MER,233900
1670,3482,appartement,2002.0,4,133, ARCACHON,780000
1671,3483,maison,1934.0,3,60, ANDERNOS LES BAINS,307500
1672,3485,maison,1900.0,7,220, BORDEAUX,1554000
1673,3486,maison,1900.0,5,133, ST EMILION,161000
1674,3487,appartement,2002.0,2,53, BORDEAUX,184000
1675,3494,appartement,2021.0,5,137, ANDERNOS LES BAINS,605000
1676,3495,appartement,2021.0,3,85, ANDERNOS LES BAINS,430000
1677,3499,maison,2019.0,5,148, LEGE CAP FERRET,784000
1678,3500,appartement,1900.0,3,133, BORDEAUX,750000
1679,3502,maison,1950.0,8,210, ARCACHON,2100000
1680,3504,maison,1897.0,4,90, SOULAC SUR MER,299000
1681,3505,maison,1974.0,6,153, LIBOURNE,228900
1682,3508,maison,2014.0,5,196, LA TESTE DE BUCH,940000
1683,3515,maison,1800.0,13,462, LA BREDE,850000
1684,3516,maison,1800.0,13,462, BORDEAUX,850000
1685,3519,maison,1850.0,5,128, ST CIERS SUR GIRONDE,119000
1686,3522,appartement,1970.0,3,65, FLOIRAC,186375
1687,19,maison,,8,282, LUDON MEDOC,664650
1688,20,maison,,4,140, ARCACHON,787500
1689,22,maison,,9,360, PESSAC,756000
1690,23,appartement,,2,43, EYSINES,209000
1691,24,maison,,4,138, ST PEY DE CASTETS,160000
1692,25,maison,,4,110, PELLEGRUE,107500
1693,26,maison,,4,95, STE FOY LA GRANDE,118000
1694,27,maison,,5,127, ST MEDARD EN JALLES,485500
1695,28,appartement,,4,87, BORDEAUX,270000
1696,29,maison,,4,110, BORDEAUX,403500
1697,35,maison,,3,57, LA TESTE DE BUCH,296000
1698,36,maison,,5,116, GRADIGNAN,520000
1699,37,appartement,,2,34, LE BOUSCAT,220000
1700,40,maison,,3,75, BORDEAUX,249100
1701,44,appartement,,4,100, SOULAC SUR MER,473670
1702,45,maison,,4,171, ST VIVIEN DE MEDOC,155000
1703,50,appartement,,2,35, TALENCE,184000
1704,52,appartement,,3,37, SOULAC SUR MER,80000
1705,55,maison,,4,80, LORMONT,228500
1706,56,appartement,,2,40, ST JEAN D ILLAC,158000
1707,57,maison,,9,220, LE HAILLAN,787500
1708,58,appartement,,5,140, BORDEAUX,565500
1709,60,maison,,5,275, PYLA SUR MER,1050000
1710,63,maison,,5,150, ST ANDRE DE CUBZAC,370500
1711,64,maison,,4,94, CENON,296500
1712,66,maison,,11,370, BORDEAUX,2590000
1713,76,appartement,,1,14, BORDEAUX,118200
1714,77,maison,,7,150, SALLES,369250
1715,78,appartement,,3,85, BORDEAUX,358000
1716,82,maison,,9,250, FRONSAC,555000
1717,84,maison,,3,79, AUDENGE,248400
1718,85,maison,,4,95, BOURG,160500
1719,86,maison,,4,120, BORDEAUX,682500
1720,92,appartement,,4,89, LACANAU OCEAN                   ,249000
1721,93,maison,,5,122, LA REOLE,226000
1722,94,maison,,8,133, LANGON,315000
1723,98,maison,,2,65, AMBARES ET LAGRAVE,190000
1724,102,maison,,8,293, BRUGES,1575000
1725,104,maison,,4,128, MERIGNAC,528000
1726,105,maison,,4,86, LE HAILLAN,310000
1727,106,maison,,9,226, ARCACHON,2640000
1728,107,appartement,,4,83, VILLENAVE D ORNON,325900
1729,108,maison,,7,165, BORDEAUX,724500
1730,109,maison,,4,86, ARES,334000
1731,110,maison,,4,90, TARGON,171000
1732,112,appartement,,2,46, PESSAC,239000
1733,113,maison,,5,95, BORDEAUX,399500
1734,114,appartement,,2,45, GRADIGNAN,168000
1735,115,maison,,7,154, GRADIGNAN,399000
1736,116,appartement,,2,42, CADAUJAC,154500
1737,117,maison,,4,87, LEOGNAN,302000
1738,121,appartement,,2,23, SOULAC SUR MER,108300
1739,122,appartement,,2,50, CARTELEGUE,48000
1740,123,maison,,8,217, VILLENEUVE,292600
1741,124,maison,,8,217, BLAYE,292600
1742,125,maison,,4,82, ST CIERS SUR GIRONDE,82000
1743,126,maison,,3,100, BORDEAUX,460000
1744,131,maison,,11,496, FLOIRAC,1660000
1745,142,maison,,4,90, ST MEDARD EN JALLES,365000
1746,143,maison,,2,40, AMBARES ET LAGRAVE,183500
1747,144,maison,,4,90, COUTRAS,181500
1748,151,maison,,4,125, SAUTERNES,212000
1749,158,appartement,,3,58, BORDEAUX,329000
1750,159,maison,,10,369, LIBOURNE,1050000
1751,160,maison,,3,116, ST LOUBES,238500
1752,161,maison,,4,60, AMBARES ET LAGRAVE,180000
1753,162,maison,,5,151, FLOIRAC,714000
1754,163,appartement,,3,67, BORDEAUX,325000
1755,167,maison,,12,360, ST ANDRE DE CUBZAC,890000
1756,168,maison,,2,66, ARTIGUES PRES BORDEAUX,239000
1757,173,maison,,8,280, STE EULALIE,578000
1758,174,maison,,10,600, STE EULALIE,1350000
1759,176,appartement,,3,65, BORDEAUX,369000
1760,177,maison,,9,300, BORDEAUX,670000
1761,180,maison,,11,520, LE BOUSCAT,2987000
1762,182,maison,,6,174, BLAYE,286500
1763,183,maison,,7,187, BLASIMON,233500
1764,185,maison,,9,260, ST MEDARD EN JALLES,850000
1765,186,maison,,6,160, CESTAS,651000
1766,187,maison,,5,200, BRANNE,485000
1767,188,maison,,5,119, LIBOURNE,255000
1768,189,maison,,4,100, LA TESTE DE BUCH,538000
1769,190,maison,,5,118, MIOS,354500
1770,191,appartement,,2,38, LIBOURNE,90000
1771,193,appartement,,1,18, CENON,57000
1772,194,appartement,,2,41, LIBOURNE,99000
1773,196,maison,,6,215, POMPIGNAC,750000
1774,199,maison,,12,450, STE EULALIE,788000
1775,200,maison,,6,141, BLAYE,175500
1776,201,maison,,5,90, BLAYE,138499
1777,202,appartement,,2,43, ST CAPRAIS DE BORDEAUX,107500
1778,203,appartement,,4,113, BORDEAUX,453000
1779,204,maison,,4,135, ARTIGUES PRES BORDEAUX,349500
1780,206,maison,,8,150, CESTAS,546000
1781,207,appartement,,3,71, ARCACHON,892500
1782,208,appartement,,4,90, BORDEAUX,552500
1783,213,appartement,,3,58, LANTON,237000
1784,214,appartement,,5,158, BORDEAUX,577500
1785,215,maison,,4,102, CESTAS,354500
1786,216,maison,,9,362, CEZAC,528000
1787,217,appartement,,2,44, ARCACHON,318000
1788,218,maison,,4,95, BORDEAUX,402000
1789,219,appartement,,2,47, BEGLES,195000
1790,220,maison,,8,200, COUTRAS,234000
1791,221,maison,,6,123, LA TESTE DE BUCH,682500
1792,222,maison,,7,200, ARCACHON,1500000
1793,225,appartement,,4,82, PESSAC,365000
1794,226,maison,,5,130, SAUTERNES,299000
1795,231,maison,,12,300, LANGON,448000
1796,236,maison,,7,198, LACANAU,589500
1797,237,appartement,,7,184, ARCACHON,1672000
1798,238,maison,,5,124, TALENCE,620000
1799,239,appartement,,4,79, BORDEAUX,400000
1800,240,maison,,4,130, CHAMADELLE,198000
1801,242,maison,,5,115, MONTUSSAN,373000
1802,245,maison,,10,270, BORDEAUX,1099000
1803,246,appartement,,6,270, BORDEAUX,1979000
1804,247,maison,,3,75, LA TESTE DE BUCH,352000
1805,249,appartement,,2,45, BORDEAUX,225000
1806,250,appartement,,3,46, BORDEAUX,239000
1807,251,appartement,,3,77, BORDEAUX,329000
1808,252,appartement,,3,52, LIBOURNE,125000
1809,254,maison,,8,310, LA REOLE,360000
1810,255,maison,,4,78, SALLEBOEUF,223500
1811,256,maison,,5,125, BIGANOS,386000
1812,257,maison,,8,190, CASTETS EN DORTHE,315000
1813,258,maison,,3,68, RAUZAN,38500
1814,259,appartement,,3,61, MERIGNAC,243800
1815,262,maison,,3,63, CAZAUX                          ,227000
1816,263,maison,,2,50, ETAULIERS,77000
1817,264,maison,,2,50, ETAULIERS,77000
1818,266,appartement,,3,89, BORDEAUX,295000
1819,267,maison,,5,93, ST SEURIN SUR L ISLE,134500
1820,269,maison,,4,97, AMBARES ET LAGRAVE,250000
1821,270,maison,,4,105, CASTILLON LA BATAILLE,75000
1822,271,maison,,18,530, LIBOURNE,729000
1823,272,maison,,11,357, ST EMILION,895000
1824,275,maison,,7,146, TARGON,296500
1825,277,appartement,,1,30, BORDEAUX,178000
1826,281,maison,,4,124, MIOS,325000
1827,282,appartement,,3,61, BORDEAUX,360000
1828,283,appartement,,6,101, BORDEAUX,599500
1829,284,maison,,5,117, GRADIGNAN,433500
1830,285,maison,,6,180, LOUPES,630000
1831,286,appartement,,4,83, BORDEAUX,255000
1832,287,maison,,5,152, BORDEAUX,735000
1833,288,maison,,4,45, LANTON,323000
1834,289,appartement,,3,61, MARCHEPRIME,202500
1835,290,maison,,5,135, BELIN BELIET,348000
1836,291,maison,,1,58, BIGANOS,291500
1837,292,maison,,8,173, ST LOUBES,500000
1838,293,appartement,,3,70, TALENCE,339000
1839,294,appartement,,2,47, TALENCE,204500
1840,295,maison,,3,66, MERIGNAC,381000
1841,296,maison,,2,50, COUTRAS,76000
1842,299,maison,,5,129, BRUGES,499000
1843,304,maison,,6,102, LA REOLE,98000
1844,319,maison,,7,198, MIOS,599500
1845,321,maison,,5,165, ST LOUBES,490000
1846,322,maison,,5,132, LACANAU OCEAN                   ,748000
1847,323,maison,,5,165, PRECHAC,299000
1848,324,maison,,7,220, LANDIRAS,475000
1849,331,maison,,7,194, LA TESTE DE BUCH,507000
1850,335,maison,,5,105, LANGON,189500
1851,336,maison,,5,138, ST GERMAIN DU PUCH,297000
1852,339,maison,,7,170, LARUSCADE,297000
1853,340,maison,,6,320, PRIGNAC ET MARCAMPS,698250
1854,341,appartement,,3,64, VILLENAVE D ORNON,230000
1855,342,appartement,,4,79, VILLENAVE D ORNON,280000
1856,346,appartement,,1,39, BRUGES,164000
1857,347,maison,,6,125, SAUVETERRE DE GUYENNE,97000
1858,348,maison,,4,163, LE HAILLAN,592800
1859,351,maison,,2,67, SOULAC SUR MER,90000
1860,352,maison,,4,99, LANGON,199000
1861,353,maison,,5,100, CAMIRAN,185000
1862,355,appartement,,2,35, ARCACHON,232000
1863,356,appartement,,4,104, BORDEAUX,493000
1864,359,appartement,,3,75, BORDEAUX,285000
1865,360,maison,,7,241, STE EULALIE,719250
1866,362,appartement,,4,90, LACANAU OCEAN                   ,341000
1867,365,maison,,7,270, LIBOURNE,871500
1868,367,maison,,7,160, GORNAC,190000
1869,370,maison,,4,206, VILLENAVE D ORNON,572000
1870,373,appartement,,5,110, GRADIGNAN,349500
1871,374,appartement,,4,72, MERIGNAC,193500
1872,375,appartement,,5,88, CENON,191500
1873,376,maison,,6,150, LEOGNAN,495000
1874,377,maison,,6,150, LEOGNAN,438000
1875,382,maison,,5,155, BORDEAUX,790400
1876,385,appartement,,2,42, BORDEAUX,214500
1877,386,maison,,5,135, BORDEAUX,714000
1878,389,appartement,,5,145, BORDEAUX,490000
1879,393,maison,,4,80, ST DENIS DE PILE,133750
1880,395,appartement,,2,41, CARCANS,135500
1881,396,appartement,,2,47, BORDEAUX,180000
1882,399,maison,,5,124, STE FOY LA GRANDE,58000
1883,400,maison,,4,110, PAILLET,179500
1884,401,appartement,,3,55, CENON,165000
1885,407,maison,,18,820, BORDEAUX,2080000
1886,412,maison,,4,320, LIBOURNE,625000
1887,416,appartement,,3,65, BORDEAUX,239000
1888,417,appartement,,2,47, ARES,171000
1889,422,maison,,4,110, PUGNAC,344500
1890,425,maison,,7,238, LAMOTHE LANDERRON,225000
1891,426,maison,,2,55, COUTRAS,102500
1892,427,maison,,6,165, LA SAUVE,299000
1893,428,maison,,7,157, BORDEAUX,770000
1894,429,maison,,6,120, LA TESTE DE BUCH,373000
1895,433,appartement,,2,55, BORDEAUX,128900
1896,435,maison,,5,170, ST SULPICE ET CAMEYRAC,525000
1897,436,appartement,,2,45, CENON,128500
1898,439,maison,,6,145, SAUVETERRE DE GUYENNE,256000
1899,440,maison,,6,145, LANGON,256000
1900,441,appartement,,5,133, ARCACHON,610000
1901,443,maison,,4,112, RAUZAN,160000
1902,444,maison,,4,105, ST JEAN DE BLAIGNAC,149500
1903,445,maison,,5,128, LEGE CAP FERRET,1047900
1904,446,maison,,5,108, ST VIVIEN DE MEDOC,60000
1905,450,maison,,6,180, BORDEAUX,735000
1906,451,maison,,5,164, JAU DIGNAC ET LOIRAC,289950
1907,452,appartement,,3,60, BELIN BELIET,200000
1908,458,appartement,,2,55, ARES,196000
1909,462,appartement,,3,73, LACANAU OCEAN                   ,237000
1910,463,appartement,,2,55, LACANAU OCEAN                   ,165000
1911,465,maison,,9,240, BELIN BELIET,430000
1912,467,appartement,,3,61, PAREMPUYRE,195000
1913,468,maison,,2,108, SALLES,211000
1914,469,maison,,3,92, LANGON,142000
1915,472,maison,,4,120, CASTILLON LA BATAILLE,64000
1916,473,maison,,4,230, RUCH,228000
1917,474,maison,,6,117, ST LOUBES,339000
1918,475,maison,,8,280, SALLES,1195450
1919,479,appartement,,3,69, MERIGNAC,405000
1920,480,appartement,,1,23, ST MEDARD EN JALLES,118800
1921,481,maison,,5,111, ST ANDRE DE CUBZAC,270500
1922,482,appartement,,4,87, ARCACHON,299000
1923,483,maison,,6,123, LA TESTE DE BUCH,538000
1924,484,maison,,5,200, LACANAU,750000
1925,485,maison,,5,125, PYLA SUR MER,995000
1926,491,appartement,,4,90, BORDEAUX,338000
1927,492,maison,,4,60, VILLENAVE D ORNON,438500
1928,493,maison,,5,125, CESTAS,475500
1929,494,maison,,5,143, GAZINET                         ,496500
1930,495,maison,,6,126, LATRESNE,360000
1931,496,maison,,5,150, SALLEBOEUF,381000
1932,497,maison,,3,136, PEUJARD,171000
1933,498,maison,,4,90, ST ANDRE DE CUBZAC,249500
1934,499,appartement,,3,64, ARCACHON,349500
